province,city,area,population,lng,lat
福建省,厦门市,湖里区,1036974,118.146825,24.512858
福建省,厦门市,集美区,1036987,118.097407,24.575976
福建省,厦门市,同安区,855920,118.150823,24.723299
福建省,厦门市,翔安区,578255,118.247911,24.618583
福建省,莆田市,城厢区,547422,118.994261,25.419062
福建省,莆田市,涵江区,479605,119.116173,25.459057
福建省,莆田市,荔城区,673935,119.014821,25.432268
福建省,莆田市,秀屿区,604684,119.105177,25.318649
福建省,莆田市,仙游县,905068,118.689745,25.373373
福建省,三明市,梅列区,220115,117.608013,26.234032
福建省,三明市,三元区,187936,117.608013,26.234032
福建省,三明市,明溪县,98930,117.202119,26.355938
福建省,三明市,清流县,118029,116.816772,26.177658
福建省,三明市,宁化县,261579,116.654369,26.262298
福建省,三明市,大田县,299513,117.846828,25.692535
福建省,三明市,尤溪县,341638,118.190515,26.169942
福建省,三明市,沙县,250503,117.792551,26.396843
福建省,三明市,将乐县,144943,117.471127,26.728917
福建省,三明市,泰宁县,104071,117.175448,26.900244
福建省,三明市,建宁县,114400,116.848488,26.833566
福建省,三明市,永安市,344793,117.365046,25.941671
福建省,泉州市,鲤城区,428361,118.586520,24.908133
福建省,泉州市,丰泽区,698557,118.613007,24.890373
福建省,泉州市,洛江区,247172,118.671168,24.939319
福建省,泉州市,泉港区,354296,118.915804,25.120399
福建省,泉州市,惠安县,1030626,118.781037,25.012449
福建省,泉州市,安溪县,1003599,118.186295,25.056065
福建省,泉州市,永春县,422531,118.294160,25.321849
福建省,泉州市,德化县,332148,118.241104,25.492102
福建省,泉州市,金门县,,118.319179,24.437147
福建省,泉州市,石狮市,685930,118.647945,24.731969
福建省,泉州市,晋江市,2061551,118.551659,24.781635
福建省,泉州市,南安市,1517514,118.385929,24.960056
福建省,漳州市,芗城区,638060,117.653727,24.510937
福建省,漳州市,龙文区,301883,117.711188,24.503523
福建省,漳州市,云霄县,411558,117.334351,23.935433
福建省,漳州市,漳浦县,847535,117.613783,24.117410
福建省,漳州市,诏安县,560969,117.175314,23.711674
福建省,漳州市,长泰县,228235,117.759119,24.625989
福建省,漳州市,东山县,219511,117.429500,23.702034
福建省,漳州市,南靖县,305259,117.357061,24.515100
福建省,漳州市,平和县,455042,117.314798,24.363831
福建省,漳州市,华安县,134276,117.534110,25.004450
福建省,漳州市,龙海市,952000,117.818485,24.446839
福建省,南平市,延平区,454605,118.181806,26.637503
福建省,南平市,建阳区,340843,118.120392,27.331996
福建省,南平市,顺昌县,179064,117.809433,26.793455
福建省,南平市,浦城县,297719,118.541079,27.917804
福建省,南平市,光泽县,130294,117.333812,27.541061
福建省,南平市,松溪县,130867,118.785429,27.526028
福建省,南平市,政和县,179413,118.857703,27.366122
福建省,南平市,邵武市,273721,117.492778,27.340672
福建省,南平市,武夷山市,259668,118.035321,27.756422
福建省,南平市,建瓯市,434451,118.304712,27.023233
福建省,龙岩市,新罗区,841745,117.036816,25.098942
福建省,龙岩市,永定区,325880,116.732216,24.724148
福建省,龙岩市,长汀县,397470,116.357581,25.833531
福建省,龙岩市,上杭县,376392,116.419447,25.049867
福建省,龙岩市,武平县,278238,116.100216,25.096139
福建省,龙岩市,连城县,250518,116.754472,25.710538
福建省,龙岩市,漳平市,253394,117.419823,25.290481
福建省,宁德市,蕉城区,623840,119.526284,26.660658
福建省,宁德市,霞浦县,475936,120.005267,26.885971
福建省,宁德市,古田县,323771,118.746030,26.578134
福建省,宁德市,屏南县,139815,118.985759,26.908256
福建省,宁德市,寿宁县,177960,119.514589,27.454670
福建省,宁德市,周宁县,149567,119.338998,27.104797
福建省,宁德市,柘荣县,92989,119.900597,27.234210
福建省,宁德市,福安市,609779,119.647871,27.088274
福建省,宁德市,福鼎市,553132,120.216559,27.324796
江西省,南昌市,东湖区,421690,115.903576,28.698787
江西省,南昌市,西湖区,485161,115.876998,28.657005
江西省,南昌市,青云谱区,349074,115.925709,28.621820
江西省,南昌市,青山湖区,1307366,115.962138,28.682867
江西省,南昌市,新建区,810614,115.815244,28.693192
江西省,南昌市,红谷滩区,555755,115.858127,28.698188
江西省,南昌市,南昌县,1452502,115.933490,28.557921
江西省,南昌市,安义县,252591,115.549158,28.845585
江西省,南昌市,进贤县,620254,116.242468,28.377627
江西省,景德镇市,昌江区,201363,117.182648,29.273683
江西省,景德镇市,珠山区,383453,117.271365,29.305191
江西省,景德镇市,浮梁县,280376,117.214984,29.352493
江西省,景德镇市,乐平市,753787,117.151499,28.978521
江西省,萍乡市,安源区,553293,113.870720,27.615000
江西省,萍乡市,湘东区,304423,113.733047,27.640075
江西省,萍乡市,莲花县,216938,113.961589,27.128498
江西省,萍乡市,上栗县,469957,113.795294,27.880221
江西省,萍乡市,芦溪县,260194,114.029351,27.631273
江西省,九江市,濂溪区,418339,115.992735,29.668008
江西省,九江市,浔阳区,433122,116.001677,29.705470
江西省,九江市,柴桑区,312807,115.911005,29.608775
江西省,九江市,武宁县,322161,115.092649,29.246785
江西省,九江市,修水县,710620,114.546536,29.026166
江西省,九江市,永修县,316365,115.832070,29.011392
江西省,九江市,德安县,167090,115.767114,29.298599
江西省,九江市,都昌县,577684,116.203999,29.273803
江西省,九江市,湖口县,227462,116.252206,29.731194
江西省,九江市,彭泽县,284757,116.563858,29.877404
江西省,九江市,瑞昌市,403655,115.681221,29.676026
江西省,九江市,共青城市,194689,115.784269,29.235082
江西省,九江市,庐山市,231525,116.045118,29.448225
江西省,新余市,渝水区,927950,114.944499,27.799526
江西省,新余市,分宜县,274549,114.692640,27.814723
江西省,鹰潭市,月湖区,287489,117.102470,28.266999
江西省,鹰潭市,余江区,326162,116.854576,28.199657
江西省,鹰潭市,贵溪市,540572,117.245178,28.292397
江西省,赣州市,章贡区,1123276,114.920426,25.818247
江西省,赣州市,南康区,888474,114.765044,25.661369
江西省,赣州市,赣县区,576310,115.021196,25.854496
江西省,赣州市,信丰县,673763,114.922485,25.386760
江西省,赣州市,大余县,264995,114.362306,25.401968
江西省,赣州市,上犹县,268557,114.551770,25.784754
江西省,赣州市,崇义县,177831,114.308135,25.682278
江西省,赣州市,安远县,346435,115.393992,25.136855
江西省,赣州市,定南县,209914,115.027908,24.783372
江西省,赣州市,全南县,169503,114.530148,24.742353
江西省,赣州市,宁都县,702394,116.009171,26.470865
江西省,赣州市,于都县,905439,115.415145,25.952564
江西省,赣州市,兴国县,715149,115.363475,26.338129
江西省,赣州市,会昌县,451513,115.809271,25.587340
江西省,赣州市,寻乌县,280219,115.638534,24.969513
江西省,赣州市,石城县,283182,116.347611,26.314910
江西省,赣州市,瑞金市,613894,116.027114,25.886230
江西省,赣州市,龙南市,319166,114.804474,24.901216
江西省,吉安市,吉州区,402669,114.994991,27.144204
江西省,吉安市,青原区,240730,115.014836,27.082012
江西省,吉安市,吉安县,469513,114.908337,27.039866
江西省,吉安市,吉水县,421849,115.135963,27.229697
江西省,吉安市,峡江县,149954,115.316567,27.582900
江西省,吉安市,新干县,286077,115.386853,27.740368
江西省,吉安市,永丰县,388464,115.421599,27.317301
江西省,吉安市,泰和县,467807,114.922987,26.801687
江西省,吉安市,遂川县,512109,114.520825,26.313413
江西省,吉安市,万安县,250991,114.759746,26.456821
江西省,吉安市,安福县,329053,114.619818,27.393286
江西省,吉安市,永新县,393984,114.242425,26.945157
江西省,吉安市,井冈山市,155976,114.289563,26.748132
江西省,宜春市,袁州区,1121707,114.427940,27.796344
江西省,宜春市,奉新县,268617,115.400624,28.688254
江西省,宜春市,万载县,486435,114.445477,28.106201
江西省,宜春市,上高县,343767,114.948045,28.238591
江西省,宜春市,宜丰县,252974,114.803036,28.394466
江西省,宜春市,靖安县,121800,115.362635,28.861296
江西省,宜春市,铜鼓县,116418,114.354623,28.513291
江西省,宜春市,丰城市,1065641,115.771131,28.160053
江西省,宜春市,樟树市,485649,115.546174,28.054632
江西省,宜春市,高安市,744694,115.366863,28.448054
江西省,抚州市,临川区,1102421,116.311932,27.935098
江西省,抚州市,东乡区,383846,116.603159,28.249059
江西省,抚州市,南城县,286260,116.637228,27.570031
江西省,抚州市,黎川县,205205,116.907446,27.282729
江西省,抚州市,南丰县,271888,116.525898,27.218450
江西省,抚州市,崇仁县,302181,116.076363,27.754416
江西省,抚州市,乐安县,307909,115.830990,27.428682
江西省,抚州市,宜黄县,201127,116.236174,27.554744
江西省,抚州市,金溪县,253828,116.755018,27.919730
江西省,抚州市,资溪县,95826,117.060332,27.706088
江西省,抚州市,广昌县,204375,116.336556,26.843974
江西省,上饶市,信州区,545134,117.965997,28.430694
江西省,上饶市,广丰区,775364,118.189729,28.463697
江西省,上饶市,广信区,748265,117.907454,28.448893
江西省,上饶市,玉山县,519357,118.244736,28.681936
江西省,上饶市,铅山县,386200,117.734742,28.298415
江西省,上饶市,横峰县,187326,117.596433,28.407116
江西省,上饶市,弋阳县,338817,117.449346,28.378039
江西省,上饶市,余干县,840498,116.695787,28.702830
江西省,上饶市,鄱阳县,1184097,116.703731,29.005675
江西省,上饶市,万年县,357449,117.058445,28.694582
江西省,上饶市,婺源县,314985,117.861532,29.248491
江西省,上饶市,德兴市,293596,117.594549,28.930557
山东省,济南市,历下区,819139,117.076320,36.666395
山东省,济南市,市中区,903714,116.997472,36.651121
山东省,济南市,槐荫区,675048,116.901057,36.652264
山东省,济南市,天桥区,770202,116.987106,36.678665
山东省,济南市,历城区,1316289,117.065233,36.680731
山东省,济南市,济南高新技术产业开发区,424047,117.128950,36.672894
山东省,济南市,历城区（含济南高新技术产业开发区）,1740336,117.065233,36.680731
山东省,济南市,长清区,595549,116.752101,36.554251
山东省,济南市,章丘区,1075784,117.526228,36.681258
山东省,济南市,济阳区,515679,117.173722,36.978299
山东省,济南市,莱芜区,969632,117.675828,36.214895
山东省,济南市,钢城区,286966,117.811604,36.059393
山东省,济南市,平阴县,323072,116.455865,36.289813
山东省,济南市,商河县,527311,117.157165,37.309694
山东省,青岛市,市南区,486643,120.412002,36.075867
山东省,青岛市,市北区,1096879,120.374675,36.087650
山东省,青岛市,黄岛区,1903595,120.197770,35.960688
山东省,青岛市,崂山区,502370,120.469282,36.107069
山东省,青岛市,李沧区,737281,120.432652,36.145987
山东省,青岛市,城阳区,1067783,120.396255,36.307624
山东省,青岛市,青岛高新技术产业开发区,41823,120.282605,36.314798
山东省,青岛市,城阳区（含青岛高新技术产业开发区）,1109606,120.396255,36.307624
山东省,青岛市,即墨区,1336077,120.447691,36.390217
山东省,青岛市,胶州市,987820,120.033382,36.264680
山东省,青岛市,平度市,1191348,119.970192,36.753895
山东省,青岛市,莱西市,720103,120.517581,36.889167
山东省,淄博市,淄川区,646685,117.966978,36.644211
山东省,淄博市,张店区,1272967,118.017877,36.807011
山东省,淄博市,博山区,410643,117.862700,36.495014
山东省,淄博市,临淄区,649160,118.309398,36.826882
山东省,淄博市,周村区,407016,117.869686,36.803090
山东省,淄博市,桓台县,489479,118.097923,36.959794
山东省,淄博市,高青县,313130,117.826743,37.171042
山东省,淄博市,沂源县,515058,118.170856,36.185402
山东省,枣庄市,市中区,613015,117.556125,34.863791
山东省,枣庄市,薛城区,593590,117.263524,34.795339
山东省,枣庄市,峄城区,362524,117.590738,34.772931
山东省,枣庄市,台儿庄区,305102,117.734287,34.563103
山东省,枣庄市,山亭区,406722,117.461866,35.099638
山东省,枣庄市,滕州市,1574648,117.165881,35.114120
山东省,东营市,东营区,848620,118.582182,37.449035
山东省,东营市,东营经济技术开发区,81814,118.695546,37.433736
山东省,东营市,东营区（含东营经济技术开发区）,930434,118.582182,37.449035
山东省,东营市,河口区,241317,118.525519,37.886217
山东省,东营市,东营港经济开发区,3614,118.927094,38.065656
山东省,东营市,河口区（含东营港经济开发区）,244931,118.525519,37.886217
山东省,东营市,垦利区,258222,118.575234,37.573412
山东省,东营市,利津县,238189,118.255084,37.490919
山东省,东营市,广饶县,521742,118.419437,37.053915
山东省,烟台市,芝罘区,877237,121.400303,37.541312
山东省,烟台市,福山区,452553,121.267638,37.498330
山东省,烟台市,烟台经济技术开发区,416452,121.268839,37.546963
山东省,烟台市,福山区（含烟台经济技术开发区）,869005,121.267638,37.498330
山东省,烟台市,牟平区,462323,121.601015,37.387454
山东省,烟台市,莱山区,389494,121.444949,37.511322
山东省,烟台市,烟台高新技术产业开发区,83847,121.481244,37.454892
山东省,烟台市,莱山区（含烟台高新技术产业开发区）,473341,121.444949,37.511322
山东省,烟台市,蓬莱区,509393,120.829141,37.795697
山东省,烟台市,龙口市,729880,120.476140,37.645281
山东省,烟台市,莱阳市,794986,120.711555,36.979757
山东省,烟台市,莱州市,824708,119.942057,37.178187
山东省,烟台市,招远市,543127,120.433904,37.354517
山东省,烟台市,栖霞市,435405,120.849595,37.335993
山东省,烟台市,海阳市,582711,121.173506,36.688316
山东省,潍坊市,潍城区,521368,119.024910,36.728077
山东省,潍坊市,寒亭区,356148,119.211251,36.755925
山东省,潍坊市,潍坊滨海经济技术开发区,136714,119.178908,37.131163
山东省,潍坊市,寒亭区（含潍坊滨海经济技术开发区）,492862,119.211251,36.755925
山东省,潍坊市,坊子区,521025,119.166343,36.653671
山东省,潍坊市,奎文区,976466,119.132288,36.707459
山东省,潍坊市,临朐县,806314,118.543274,36.512460
山东省,潍坊市,昌乐县,583799,118.841035,36.688035
山东省,潍坊市,青州市,960882,118.479637,36.685178
山东省,潍坊市,诸城市,1078178,119.410051,35.996404
山东省,潍坊市,寿光市,1163364,118.791062,36.857133
山东省,潍坊市,安丘市,840553,119.218920,36.479642
山东省,潍坊市,高密市,877393,119.755271,36.382973
山东省,潍坊市,昌邑市,564501,119.403185,36.843256
山东省,济宁市,任城区,1245371,116.605763,35.444226
山东省,济宁市,济宁高新技术产业开发区,334601,116.620107,35.424754
山东省,济宁市,任城区（含济宁高新技术产业开发区）,1579972,116.605763,35.444226
山东省,济宁市,兖州区,540662,116.783650,35.551938
山东省,济宁市,微山县,613421,117.129188,34.806657
山东省,济宁市,鱼台县,420010,116.650526,35.012706
山东省,济宁市,金乡县,634144,116.311549,35.066580
山东省,济宁市,嘉祥县,820036,116.342308,35.407940
山东省,济宁市,汶上县,687544,116.497277,35.711891
山东省,济宁市,泗水县,542895,117.250824,35.664719
山东省,济宁市,梁山县,730683,116.131779,35.765957
山东省,济宁市,曲阜市,621971,116.986212,35.581933
山东省,济宁市,邹城市,1166559,117.007406,35.402536
山东省,泰安市,泰山区,837374,117.135215,36.192833
山东省,泰安市,岱岳区,1046569,117.041651,36.188088
山东省,泰安市,宁阳县,668520,116.805578,35.758919
山东省,泰安市,东平县,687385,116.470211,35.937049
